"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"French Polynesia","PYF","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","0","0","2","3","3","3","6","6","13","7","22","89.2060012817383","129.10400390625","39","66","89","88","80","71","455.171997070313","615.960021972656","551.698974609375","596.380004882813","809.18798828125","619.001037597656","989.822021484375","810.6669921875","932.623962402344","1343.84106445313","2013.05798339844","1900.80297851563","2961.828125","2483.10107421875","2255.19189453125","1945.68505859375","1905.36401367188","2184.43798828125","2918.9208984375","2654.55786132813","2697.67504882813","2086.55810546875","1914.69604492188","1342.98999023438","1354.59997558594","1355","","",
"Qatar","QAT","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","11","36","36","36","36","36","36","36","56","56","10","10","10","10","","",
"Romania","ROU","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","13700","14400","13700","13500","14010","13850","14300","17900","14400","15400","18850","22000","28710","27850","33544","32316","37373","35142","35330","34551","34676","39016","43661","32217","45116","42414","47544","40183","50680","47260","34950","29530","24620","21100","20400","19830","13900","11168","9614","8998","9727","10818","9248","9042","8137","7284","8088","10312","12532","13131","8981.3203125","8353.2705078125","10004","10146","10679.9794921875","11041.748046875","12574.0302734375","12798.2001953125","12298.4501953125","","",
"Russian Federation","RUS","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151377","176600","259735","120877","104999","92866","77956","68578","53309","59766","66230","71615","77132","90449","101483","108751","110018","114997","106343","105803","115680","117310","120998","129651","146455","155540","163600","154050","173981","186544","204032","","",
"Rwanda","RWA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","18","20","23","27","30","36","39","39","61","64","38","44","164","58","53","53","60","79","100","118","128","300","270","435","612","1027","386","34.1500015258789","30.2000007629395","60.2000007629395","60.25","60.2999992370605","100.300003051758","265.330017089844","505.980010986328","1165.19995117188","1504","1620.19995117188","1580","3357","5128","","",
"South Asia","SAS","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","95250","101198","107672","114759","122500","132677","140301","150530","160079","174634","189015","207660","225633","247099","267072","291352","319938","347379","383293","421631","463044","510933","562836","620744","699732","769276","844245","969045","1082101","1205503","1230388","1461228","1647921","1680226","1811505","2004335","2165994","2381637","2520432","2768350","2631909","2911566","3063250","3268572","3820260","3963112.96875","4228243","4226668","5032223","5037200.67919922","5277221.14013672","5389065.22167969","6129776.09585571","6634218.1007843","7080827.30078125","7564220.75","8148338.22070313","8767825.26171875","9733896.08093262","","",
"Saudi Arabia","SAU","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","140","331","1240","1988","2153","2380","2503","2235","2696","3835","4690","5101","5620","6004","8218","6744","11824","11172","14375","15586","18410.400390625","22340","26441.849609375","26374","16076","12737","9266","23880","30000","39920","55000","72000","","",
"Sudan","SDN","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","10","30","41","43","45","100","234","203","200","200","200","1000","1000","1000","1000","1000","1000","1000","1600","1600","1600","1600","1600","1950","1800","2000","2000","2000","7500","6500","6000","7000","6000","9000","10000","","",
"Senegal","SEN","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","100","100","200","200","98","66","81","146","123","92","149","136","124","0","39","36","34","34","43","11","7","12","11","26","42","60","78","74","23","155","104","105","109","98","52","54","45","45","54","71","79.5999984741211","334.665008544922","399.299987792969","706.799987792969","1012","1212.5","2078.830078125","1010.70001220703","1108","","",
"Singapore","SGP","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","10","30","135","140","40","38","107","52","96","103","91","279","1126","1497","1149","1225","1330","1855","1969","1965","1857","2000","2350","2350","2360","3625","3567","4088","3706","4029","5112","4443","5027","5024","5406","5917","8573","4503","3518","3567","3498.86987304688","4335.7939453125","4232.33056640625","5566.11083984375","5262.3232421875","6896.29345703125","6112.36083984375","5890.85791015625","5701.64892578125","","",
"Solomon Islands","SLB","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","28","0","0","6","5","3","5","6","8","10","13","13","13","13","13","13","15","15","6","400","1711.19995117188","2608.80004882813","1353.59997558594","866.599975585938","1160.19995117188","4029.80004882813","7105","7218.60009765625","6992.39990234375","11814","12164.400390625","12202","10582","4780.52880859375","5520.2060546875","","",
"Sierra Leone","SLE","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","2","2","3","4","7","9","14","18","20","20","20","20","20","15","25","25","30","30","30","30","30","30","30","30","30","30","30","50","50","75","75","75","75","75","75","85","85","85","85","","",
"El Salvador","SLV","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","10","676","760","790","718","711","632","117","539","628","1324","518","358","384","399","279","261","395","781","1131","2219","2203","3078","3734","3817","4355.7099609375","4499.93017578125","4883.7001953125","5322","3278","1663","6742.7099609375","7955.68017578125","8300","8600","","",
"San Marino","SMR","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5013.0498046875","6608.7998046875","7533.72021484375","7440.43994140625","8195.330078125","7628.94970703125","7661.18994140625","5935.5400390625","7168.3701171875","7387","6877.65966796875","5069.64990234375","7338.7001953125","","",
"Sub-Saharan Africa (excluding high income)","SSA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","2385","2583","2721","2927","3160","3303","3458","3635","3771","3952","4243","4435","4697","4967","5112","5349","5649","6009","6333","6636","7048","7411","7927","8557","9432","11121","9776","11115","16633","34285","18137","28341","33446","33807","33158","35804","39171","47804","42860","48897","56864","60381","77471","79184","88704","107488.150001526","165707.700000763","189952.700000763","252259.849975586","286889.001529694","371077.840106964","408294.427921295","470724.330688477","520026.739513397","581523.630249023","609941.891113281","614862.413757324","620290.531005859","615749.003814697","","",
"South Sudan","SSD","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20","20","20","20","20","20","","",
"Sub-Saharan Africa","SSF","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","2385","2583","2721","2927","3160","3303","3458","3635","3771","3952","4243","4435","4697","4967","5112","5349","5649","6009","6333","6636","7048","7411","7927","8557","9432","11121","9776","11115","16633","34292","18152","28353","33496","33907","33322","35999","39449","48388","43509","49124","57289","60663","77705","80268","89879","108260.150001526","166411.700000763","190320.700000763","252548.849975586","286889.001529694","371077.840106964","408294.427921295","470724.330688477","520026.739513397","581523.730249025","609941.991113283","614862.413757324","620290.631005861","615749.003814697","","",
"Small states","SST","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","56","66","71","121","130","133","167","310","363","691","2125","12309","14475","10250","14279","19293","19879","13848.8999023438","12194.0340576172","13143","16138","21680","20690","22353","43316.01953125","36251","33044.400000006","24673","29716","38132.1999511719","39974.8000488281","44766.6429756284","25933.5899782181","29523.6799287796","34597.8560333252","42513.2569901943","36394.897932291","44858.9618587494","46550.3990503326","50255.2074212208","48817.1356462166","52990.6444942355","56578.9811745062","59579.213244915","","",
"Sao Tome and Principe","STP","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","1","1","1","106","200","345","422","422","260","288","242","180","118.300003051758","74.4000015258789","41.1599998474121","71.0999984741211","96","74.1999969482422","78.6999969482422","82.8199996948242","122.169998168945","102.099998474121","110","110","","",
"Slovak Republic","SVK","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1588","1861","1617","954","1254","648","872","887","999","829","881","1180","955","1263","1199","1071","834.900024414063","702.400024414063","834.5","1310.56005859375","1106.19995117188","1230.66003417969","1308.63000488281","2168.65014648438","2646.26391601563","2224.40991210938","","",
"Slovenia","SVN","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","868","718","787","789","869","917","909","1206","1181","1262","1289","1353","1571","1346","1369","1352","1315","1306.59997558594","778.400024414063","1396.59997558594","1154.30004882813","1225.69995117188","1396.30004882813","1607.19995117188","1843.70007324219","1730.09997558594","1918.5","","",
"Sweden","SWE","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","510","511","828","838","649","562","778","597","619","544","373","307","244","287","392","420","489","548","640","721","822","2607","3998","3227","3265","3081","4346","7288","8287","7914","9124","7984","7119","5904","7410","7554","8244","6683","5476","6004","4834","6773","5618","6334","5989","5880","7549","5365","7595","8540","10644","13441","13757","13366","12899","12020","15747","14793","11672","","",
"Eswatini","SWZ","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","8","12","18","19","20","40","45","45","40","42","60","88","93","66","81","61","69","72","","","","","","","","73","209","100","100","100","100","100","100","100","100","","",
"Sint Maarten (Dutch part)","SXM","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","15","12","50","100","164","195","278","584","649","227","425","282","234","1084","1175","772","704","368","289","0","0","0","0","0","0.100000001490116","0.100000001490116","0","0.100000001490116","0","","",
"Syrian Arab Republic","SYR","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","1","4","8","10","15","20","20","30","70","120","163","230","509","816","1122","1375","2055","2810","2573","1982","3040","2662","2729","3169","5116","4635","4521","5857","6355","5596","7233","6079","6797","5880","5988","7217","8692","8533","8902","8425","8595","8697","8610","7500","6200","4000","3000","2500","2500","2350","2350","","",
"Turks and Caicos Islands","TCA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","360","100","10","5","2","2","1","1","5","3","4","4","10","15","20","30","25","4","4","4","0","0","0.200000002980232","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","","",
"Chad","TCD","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","30","30","30","30","60","60","154","94","450","450","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","1177040","1015286","987739","1115637","1284686","1434323","1624474","1636224","1663695","1885170","1872439","2200895","2371815","2225366","2430751","2636144","2652117","3414502","3683799","3648303","3988044","3967025","4197280","4701328","5387166","6210952","6825517","7708798","8918031","9765046","10205589","11619043","14241777.8999023","17550438.0340576","20841586","24017122","26434974","26613067","28624634","31369747.0195313","33437798","35197219.4","37766373","40126141","43543317.6999512","46533578.3000488","49426614.3999756","52328970.0999756","55283466.9499512","58627465.5035973","62193528.3474884","65284671.7300854","70321062.6659026","76602593.8574921","80023080.8623387","83533724.4134989","86786276.9887512","89245024.0800875","90159290.1289029","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","22760","24080","22300","23220","28860","28830","29029","34877","33074","34455","34683","38135","47044","47158","53581","53958","59184","61138","56007","56005","57521","67921","73617","66268","83110","76981","83606","78970","409208","431620","490382","323003","295284","264914","224690","203247","184832","201520","217158","241007","260930","261951","268072.759765625","295921.099609375","310792.399215698","350569","354339.049804688","386722.799804688","413724.720214844","427782.127838135","433481.877746582","458657.594238281","509645.611175537","558151.027923584","582205.402069092","586330.845458984","630677.607177734","677875.073730469","750132.108642578","","",
"Togo","TGO","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","40","30","14","14","14","14","22","22","150","150","150","20","21","20","25","20","20","20","30","30","35","50","50","50","107","107","100","20","20","23","25","58","98","132","290","","",
"Thailand","THA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","31545","41436","41893","39525","40474","42112","51800","54769","63673","72390","80876","89384","52748","42574","47884","80821","125100","150858","130775","118363","95966","129097","86643","99978","111932","135840","134063","151656","218191","260191","291719","353333","370974","457314","509800","559504","556155","539817","594579","693762","738155","814121","954608","1064406","1259984","1304232","1354297","1370456","1330861","1416668","1286122","1201455.375","1272100","997517","897864.875","920323","962673","893974","890864","","",
"Tajikistan","TJK","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3227","3267","3603","3689","1874","2462","980","284","93","71","81","74","86","99","143","167","26","26","26","26","26","255.100006103516","517.200012207031","537","274.799987792969","403.899993896484","443.600006103516","450","439","475","480","","",
"Turkmenistan","TKM","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2380","2464","2410","2248","1950","2163","2125","1669","307","605","559","73","68","43","38","24","16","26","26","26","26","26","26","26","26","30","30","30","55","60","70","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","180","194","211","222","194","205","335","304","354","416","871","1060","1419","3264","3881","5826","6527","9040","12358","16430","26065","35038","51765","65586","71791","75945","91171","129660","162421","184048","221131","296703","339795","340758","406906","467661","622391","737229","754531","734464","839464","1105945","1174411","1234720","1382187.5","1500639.5","1687444.24300003","1670193.54078388","1804074.7764864","1881551.23119354","1836960.37298393","2198568.67215347","2363982.20234203","2373038.32109928","2769959.86043608","2641883.03598285","2703984.43536603","2955797.67986739","3132852.94359875","","",
"Timor-Leste","TLS","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","22","23","402","1052","1547","1554","1561","1568","1574","1580","1587","1595","1600","1610","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","4600","5200","5200","6000","7000","6200","5904","5610","5617","5928","6046","7205","8711","10378","11760","12906","16575","20033","23489","27870","32588","37034","42746","46245","52621","67666","74587","79392","88295","93714","95447","88519","97546","84265","94408","112819","134297","130045","192378","271331","393987","417899","466572","551758","604686","685353","754632","825789","885076.916015625","921978.231933594","1178454.86193848","1270875.77001953","1359395.50195313","1458203.88110352","1503788.97290039","1566979.98999023","1820753.09997559","1925428.01000977","2059396.2253418","","",
"Tonga","TON","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","4","77","70","67","72","33","81","5","5.5","302.609985351563","300.200012207031","300.299987792969","300.299987792969","300","132.039993286133","87.3099975585938","57.4049987792969","21.0300006866455","20","20","","",
"South Asia (IDA & IBRD)","TSA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","95250","101198","107672","114759","122500","132677","140301","150530","160079","174634","189015","207660","225633","247099","267072","291352","319938","347379","383293","421631","463044","510933","562836","620744","699732","769276","844245","969045","1082101","1205503","1230388","1461228","1647921","1680226","1811505","2004335","2165994","2381637","2520432","2768350","2631909","2911566","3063250","3268572","3820260","3963112.96875","4228243","4226668","5032223","5037200.67919922","5277221.14013672","5389065.22167969","6129776.09585571","6634218.1007843","7080827.30078125","7564220.75","8148338.22070313","8767825.26171875","9733896.08093262","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","2385","2583","2721","2927","3160","3303","3458","3635","3771","3952","4243","4435","4697","4967","5112","5349","5649","6009","6333","6636","7048","7411","7927","8557","9432","11121","9776","11115","16633","34292","18152","28353","33496","33907","33322","35999","39449","48388","43509","49124","57289","60663","77705","80268","89879","108260.150001526","166411.700000763","190320.700000763","252548.849975586","286889.001529694","371077.840106964","408294.427921295","470724.330688477","520026.739513397","581523.730249025","609941.991113283","614862.413757324","620290.631005861","615749.003814697","","",
"Trinidad and Tobago","TTO","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","3","3","4","4","15","15","13","13","13","22","7","7","7","25.5","25.5","25.5","19.2999992370605","12.6900005340576","27.3600006103516","13.5","5.75","6.55000019073486","7.55000019073486","5.44999980926514","23.7999992370605","11.1000003814697","7.44999980926514","7.44999980926514","","",
"Tunisia","TUN","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","17","28","41","56","72","117","160","116","147","182","212","993","820","1023","778","859","795","1137","960","1351","1875","1842","1095","1553","1868","1980","2086","2308","2603","2855","3581","3561","4907","5424","8126","8577","12184","11279","14425","16183","21930","21826.19921875","","",
"Turkey","TUR","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","60","80","100","120","150","180","220","250","310","350","400","470","530","600","680","770","860","970","1090","1220","1370","1540","1740","1970","2226","2700","3075","3300","4100","4354","5782","7835","9085","12438","15998","21607","33201","45450","56700","63000","79031","67244","61165","79943","94450","119567","129333","140743","152896","159639","167721","188890","212805","233863.609375","234302","238964","250331","273477","311681","","",
"Tuvalu","TUV","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","1","1","1","1","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"Tanzania","TZA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","13","8","15","21","32","35","37","1375","1375","1400","1350","1200","1150","1200","1200","1200","1200","1700","1210","1300","2630","2002","3013","3012","3272","4045","5217","5722","7338.5","7248.75","9917.400390625","10166.099609375","10317.2001953125","10742.2001953125","12547.400390625","19602","16852.220703125","","",
"Uganda","UGA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","33","35","38","34","42","52","63","77","87","179","194","210","360","320","475","820","2360","4915","5500","5539","10817","32392","51110","52250","76654.1015625","95000","85712.703125","95906","98063","111023","117590","118051.203125","112343.6015625","103737","","",
"Ukraine","UKR","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96182","94891","81639","54648","66904","66117","43686","35368","32709","30000","28332","33816","30969","31037","30869.759765625","25615.099609375","26350.19921875","28854","19181","27965","24337","24082.5","22864.900390625","23553.19921875","23719.900390625","23174.599609375","24434","22241.30078125","21424.599609375","20168.19921875","18595.4296875","","",
"Upper middle income","UMC","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","1012652","842603","807903","932939","1097203","1242375","1418309","1425019","1420145","1639013","1621720","1940787","2108963","1946659","2121475","2318472","2320368","3045383","3237521","3153339","3404146","3328555","3516357","3923529","4585429","5347880","5955472","6718190","8047235","8844653","9258749","10527427","13043348.8999023","16153543.0340576","19205219","22246229","24567585","24909920","26969532","29488658.0195313","31264393","32744232","35036618","36977605","39533062.6999969","41449705.5","43579946.7928047","45306313.7398081","47000090.4170523","49289691.7677422","51124477.1877117","52436978.9424858","55651161.7451382","58283009.2222099","60691126.1378801","62807376.9474277","65813150.2655891","67905652.7311531","69803187.0628772","","",
"Uruguay","URY","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","3","3","3","7","5","10","20","21","19","19","31","85","17","17","24","22","49","37","31","36","54.4099998474121","84.9700012207031","77.8199996948242","91.2320022583008","217.860000610352","215","203.828002929688","69.6529998779297","59.9790000915527","101.773994445801","","",
"United States","USA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","104421","102547","109961","122697","123884","132578","114236","127299","131115","116768","168681","165590","173630","170320","167039","218459","183907","174310","158795","138990","168365","230111","261725","268483","326453","323573","372191","383259","357657","369252","315727","363083","413844","416913","391412","413454","393346","438356","445119","479212","456830","480362","498899","545971","607570","513920","519967","526045","501326","481224","496699","397292","420386","429011","421189","426002","444679","439670","468185","","",
"Uzbekistan","UZB","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20471","21001","21962","24316","18751","19043","14559","10197","5006","7490","6966","6056","5652","3988","3824","3118","3093","3800","3800","4000","4100","5162","6654","8722.2998046875","14832.8994140625","23835.19921875","29275.80078125","36896.40234375","38054.69921875","52450","57384","","",
"St. Vincent and the Grenadines","VCT","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","1.39999997615814","1.39999997615814","1.39999997615814","1.10000002384186","2","","",
"Venezuela, RB","VEN","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","2","5","15","20","30","45","75","101","134","157","218","242","277","272","289","327","450","807","863","405","401","712","802","638","1119","2104","2708","4153","5719","7362","8950","9830","11020","13505","16647","18020","15705","24006","19228","23355.5","19951.30078125","18762.599609375","14844","18225.330078125","23954.240234375","26115.1796875","26830","30725.66015625","18911.41015625","25998","29000","29000","","",
"British Virgin Islands","VGB","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.5","1","1","","",
"Virgin Islands (U.S.)","VIR","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","6","6","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","10","10","10","10","10","10","7.6399998664856","8","8","8","8","","",
"Vietnam","VNM","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","37660","40320","43040","45750","48540","51330","54130","56850","59580","62440","65350","68360","71230","74250","77220","80390","83580","87020","90760","94690","99160","103810","108770","113920","119000","129500","127449","141747","154317","164917","162076","168104","172899","188061","344084","389069","308288","332378","353920","413468","513517","603098","718041","952502","1213617","1452300","1672727","2100400","2477450","2571080","2701317","2860990","3104501","3221095","3355234","3475449.75","3581579","3831777","4153322.5","","",
"Vanuatu","VUT","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","114","31","40","36.75","104.5","57","60.3800010681152","80.7809982299805","79.6977005004883","11.5409994125366","15.7024993896484","17.0470008850098","6.20499992370605","","",
"World","WLD","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","2029179","1948048","2014404","2247676","2402677","2604353","2791746","2915674","3092313","3238166","3526017","3930472","4280803","4504942","4941524","5219603","5408491","6282015","6593363","6714748","7347225","7818586","8213439","9089265","10191481.449","11354348.648","12670909.102","13971504.228","15531104.959","16486351.069","16850459.041","18305028.603","21211488.889","24467925.052","27798479.005","31232256.194","33790684.135","34296276.699","36463874.108","39604752.605","41724569.753","44324822.718","47375084.709","50271407.715","54570314.089","57820199.218","61591980.132","64937295.556","68799079.902","73045256.331","78020019.865","82635398.201","90020572.645","97110166.776","101084799.121","106004183.753","","","","","",
"Samoa","WSM","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","3","5","5","5","4.59999990463257","3.72900009155273","5.56199979782104","13.3400001525879","10","10.1199998855591","12.9289999008179","","",
"Kosovo","XKX","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","380","300","300","150","150","150","150","100","","0","0","0","0","0","","",
"South Africa","ZAF","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","9","9","9","12","14","14","13","11","10","6","366","615","789","1096","1376","2037","3613","4882","4288","4021","4429","3530","3013","4196","5088","4148","2819","2830","4105","6602","5954","5895","6037","5669","5421","4982","5147.60009765625","5343.27978515625","5926.5302734375","6613","7222","6730.39990234375","8094.27001953125","6338.31982421875","7868.44970703125","","",
"Zambia","ZMB","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","0","0","0","3","8","15","27","45","72","202","340","363","695","1091","1147","1180","1460","2470","3700","4655","4530","4081","4770","4718","4159","4180","4240","4520","4630","4501","5125","5125","5210","5876","5640","8505","10290","10530","12988","20271","19281","22754","21600","21567.099609375","24300","","",
"Zimbabwe","ZWE","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","2","12","22","31","40","40","40","75","75","76","74","131","138","140","150","156","165","160","157","134","132","130","130","150","170","170","170","1203","2151","2285","2263","2650","3005","2502","2500","2550","2652","2702","2782","7682","8090","10090","10600","10600","10085","10300","10585","","",
